0.000000,100.000000,0.000000 
1000.000000,-2.000000,63.641032 
2000.000000,0.000000,0.000000 
3000.000000,-2.000000,21.157790 
4000.000000,0.000000,0.000000 
5000.000000,-2.000000,12.627503 
6000.000000,0.000000,0.000000 
7000.000000,-2.000000,8.947486 
8000.000000,0.000000,0.000000 
9000.000000,-2.000000,6.884045 
10000.000000,0.000000,0.000000 
11000.000000,-2.000000,5.555214 
12000.000000,0.000000,0.000000 
13000.000000,-2.000000,4.621727 
14000.000000,0.000000,0.000000 
15000.000000,-2.000000,3.925221 
16000.000000,0.000000,0.000000 
17000.000000,-2.000000,3.381815 
18000.000000,0.000000,0.000000 
19000.000000,-2.000000,2.942911 
20000.000000,0.000000,0.000000 
21000.000000,-2.000000,2.578384 
22000.000000,0.000000,0.000000 
23000.000000,-2.000000,2.268555 
24000.000000,0.000000,0.000000 
25000.000000,-2.000000,2.000000 
26000.000000,0.000000,0.000000 
27000.000000,-2.000000,1.763237 
28000.000000,0.000000,0.000000 
29000.000000,-2.000000,1.551359 
30000.000000,0.000000,0.000000 
31000.000000,-2.000000,1.359199 
32000.000000,0.000000,0.000000 
33000.000000,-2.000000,1.182797 
34000.000000,0.000000,0.000000 
35000.000000,-2.000000,1.019051 
36000.000000,0.000000,0.000000 
37000.000000,-2.000000,0.865477 
38000.000000,0.000000,0.000000 
39000.000000,-2.000000,0.720044 
40000.000000,0.000000,0.000000 
41000.000000,-2.000000,0.581054 
42000.000000,0.000000,0.000000 
43000.000000,-2.000000,0.447053 
44000.000000,0.000000,0.000000 
45000.000000,-2.000000,0.316769 
46000.000000,0.000000,0.000000 
47000.000000,-2.000000,0.189056 
48000.000000,0.000000,0.000000 
49000.000000,-2.000000,0.062853 
50000.000000,0.000000,0.000000 
51000.000000,-2.000000,-0.062853 
52000.000000,0.000000,0.000000 
53000.000000,-2.000000,-0.189056 
54000.000000,0.000000,0.000000 
55000.000000,-2.000000,-0.316769 
56000.000000,0.000000,0.000000 
57000.000000,-2.000000,-0.447053 
58000.000000,0.000000,0.000000 
59000.000000,-2.000000,-0.581054 
60000.000000,0.000000,0.000000 
61000.000000,-2.000000,-0.720044 
62000.000000,0.000000,0.000000 
63000.000000,-2.000000,-0.865477 
64000.000000,0.000000,0.000000 
65000.000000,-2.000000,-1.019051 
66000.000000,0.000000,0.000000 
67000.000000,-2.000000,-1.182797 
68000.000000,0.000000,0.000000 
69000.000000,-2.000000,-1.359199 
70000.000000,0.000000,0.000000 
71000.000000,-2.000000,-1.551359 
72000.000000,0.000000,0.000000 
73000.000000,-2.000000,-1.763237 
74000.000000,0.000000,0.000000 
75000.000000,-2.000000,-2.000000 
76000.000000,0.000000,0.000000 
77000.000000,-2.000000,-2.268555 
78000.000000,0.000000,0.000000 
79000.000000,-2.000000,-2.578384 
80000.000000,0.000000,0.000000 
81000.000000,-2.000000,-2.942911 
82000.000000,0.000000,0.000000 
83000.000000,-2.000000,-3.381815 
84000.000000,0.000000,0.000000 
85000.000000,-2.000000,-3.925221 
86000.000000,0.000000,0.000000 
87000.000000,-2.000000,-4.621727 
88000.000000,0.000000,0.000000 
89000.000000,-2.000000,-5.555214 
90000.000000,0.000000,0.000000 
91000.000000,-2.000000,-6.884045 
92000.000000,0.000000,0.000000 
93000.000000,-2.000000,-8.947486 
94000.000000,0.000000,0.000000 
95000.000000,-2.000000,-12.627503 
96000.000000,0.000000,0.000000 
97000.000000,-2.000000,-21.157790 
98000.000000,0.000000,0.000000 
99000.000000,-2.000000,-63.641032 
