0.000000,0.000000,0.000000 
0.020000,0.184531,0.000000 
0.040000,0.367488,0.000000 
0.060000,0.547310,0.000000 
0.080000,0.722463,0.000000 
0.100000,0.891452,0.000000 
0.120000,1.052837,0.000000 
0.140000,1.205239,0.000000 
0.160000,1.347359,0.000000 
0.180000,1.477985,0.000000 
0.200000,1.596002,0.000000 
0.220000,1.700403,0.000000 
0.240000,1.790297,0.000000 
0.260000,1.864919,0.000000 
0.280000,1.923630,0.000000 
0.300000,1.965931,0.000000 
0.320000,1.991460,0.000000 
0.340000,2.000000,0.000000 
0.360000,1.991477,0.000000 
0.380000,1.965965,0.000000 
0.400000,1.923681,0.000000 
0.420000,1.864986,0.000000 
0.440000,1.790380,0.000000 
0.460000,1.700500,0.000000 
0.480000,1.596113,0.000000 
0.500000,1.478110,0.000000 
0.520000,1.347496,0.000000 
0.540000,1.205387,0.000000 
0.560000,1.052994,0.000000 
0.580000,0.891618,0.000000 
0.600000,0.722636,0.000000 
0.620000,0.547488,0.000000 
0.640000,0.367670,0.000000 
0.660000,0.184716,0.000000 
0.680000,0.000185,0.000000 
0.700000,-0.184347,0.000000 
0.720000,-0.367306,0.000000 
0.740000,-0.547132,0.000000 
0.760000,-0.722290,0.000000 
0.780000,-0.891286,0.000000 
0.800000,-1.052679,0.000000 
0.820000,-1.205091,0.000000 
0.840000,-1.347222,0.000000 
0.860000,-1.477860,0.000000 
0.880000,-1.595890,0.000000 
0.900000,-1.700305,0.000000 
0.920000,-1.790215,0.000000 
0.940000,-1.864852,0.000000 
0.960000,-1.923580,0.000000 
0.980000,-1.965897,0.000000 
1.000000,-1.991443,0.000000 
1.020000,-2.000000,0.000000 
1.040000,-1.991494,0.000000 
1.060000,-1.965999,0.000000 
1.080000,-1.923732,0.000000 
1.100000,-1.865053,0.000000 
1.120000,-1.790463,0.000000 
1.140000,-1.700598,0.000000 
1.160000,-1.596225,0.000000 
1.180000,-1.478234,0.000000 
1.200000,-1.347633,0.000000 
1.220000,-1.205535,0.000000 
1.240000,-1.053152,0.000000 
1.260000,-0.891784,0.000000 
1.280000,-0.722809,0.000000 
1.300000,-0.547667,0.000000 
1.320000,-0.367853,0.000000 
1.340000,-0.184900,0.000000 
1.360000,0.000000,0.000000 
1.380000,0.184531,0.000000 
1.400000,0.367488,0.000000 
1.420000,0.547310,0.000000 
1.440000,0.722463,0.000000 
1.460000,0.891452,0.000000 
1.480000,1.052837,0.000000 
1.500000,1.205239,0.000000 
1.520000,1.347359,0.000000 
1.540000,1.477985,0.000000 
1.560000,1.596002,0.000000 
1.580000,1.700403,0.000000 
1.600000,1.790297,0.000000 
1.620000,1.864919,0.000000 
1.640000,1.923630,0.000000 
1.660000,1.965931,0.000000 
1.680000,1.991460,0.000000 
1.700000,2.000000,0.000000 
1.720000,1.991477,0.000000 
1.740000,1.965965,0.000000 
1.760000,1.923681,0.000000 
1.780000,1.864986,0.000000 
1.800000,1.790380,0.000000 
1.820000,1.700500,0.000000 
1.840000,1.596113,0.000000 
1.860000,1.478110,0.000000 
1.880000,1.347496,0.000000 
1.900000,1.205387,0.000000 
1.920000,1.052994,0.000000 
1.940000,0.891618,0.000000 
1.960000,0.722636,0.000000 
1.980000,0.547488,0.000000 
2.000000,0.367670,0.000000 
2.020000,0.184716,0.000000 
2.040000,0.000185,0.000000 
2.060000,-0.184347,0.000000 
2.080000,-0.367306,0.000000 
2.100000,-0.547132,0.000000 
2.120000,-0.722290,0.000000 
2.140000,-0.891286,0.000000 
2.160000,-1.052679,0.000000 
2.180000,-1.205091,0.000000 
2.200000,-1.347222,0.000000 
2.220000,-1.477860,0.000000 
2.240000,-1.595890,0.000000 
2.260000,-1.700305,0.000000 
2.280000,-1.790215,0.000000 
2.300000,-1.864852,0.000000 
2.320000,-1.923580,0.000000 
2.340000,-1.965897,0.000000 
2.360000,-1.991443,0.000000 
2.380000,-2.000000,0.000000 
2.400000,-1.991494,0.000000 
2.420000,-1.965999,0.000000 
2.440000,-1.923732,0.000000 
2.460000,-1.865053,0.000000 
2.480000,-1.790463,0.000000 
2.500000,-1.700598,0.000000 
2.520000,-1.596225,0.000000 
2.540000,-1.478234,0.000000 
2.560000,-1.347633,0.000000 
2.580000,-1.205535,0.000000 
2.600000,-1.053152,0.000000 
2.620000,-0.891784,0.000000 
2.640000,-0.722809,0.000000 
2.660000,-0.547667,0.000000 
2.680000,-0.367853,0.000000 
2.700000,-0.184900,0.000000 
